Fecha,Proveedor,RFC,Descripción,Cantidad,P. Unitario,Descuento,Impuestos,Total,Categoría,Grupo P&L,Origen,Link de Factura,UUID,Procesado_En
"1 enero, 2026",SUPER 7,XEXX010101000,CERVEZA,1,$239.00,$0.00,$0.00,-$239.00,Personal,Gastos Personales,Google Forms,,,
"2 enero, 2026",YUKUNSA,YUK160308FK5,ENVASE SOUFFLE 2 OZ TRANSPARENTE,1,$187.72,$0.00,$30.04,-$217.76,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1QJbZEN79MqhINZVo-jfFyfM1WJUkbUx5/view?usp=drivesdk,F38CE805-9BB6-4C26-BB50-FE1E7C011E8C,
"2 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA ROLLO AD 20X30 300 BLS,3,$24.69,$0.00,$11.85,-$85.92,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1QJbZEN79MqhINZVo-jfFyfM1WJUkbUx5/view?usp=drivesdk,F38CE805-9BB6-4C26-BB50-FE1E7C011E8C,
"2 enero, 2026",YUKUNSA,YUK160308FK5,TAPA PLANA PARA ENVASE PEQUEÑAS PORCIONES PLASTICOS P/ 4OZ,2,$46.83,$0.00,$14.99,-$108.66,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1QJbZEN79MqhINZVo-jfFyfM1WJUkbUx5/view?usp=drivesdk,F38CE805-9BB6-4C26-BB50-FE1E7C011E8C,
"2 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA  P/ BASURA USO RUDO NEGRA 90X120 BD,2,$32.00,$0.00,$10.24,-$74.24,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1QJbZEN79MqhINZVo-jfFyfM1WJUkbUx5/view?usp=drivesdk,F38CE805-9BB6-4C26-BB50-FE1E7C011E8C,
"2 enero, 2026",YUKUNSA,YUK160308FK5,TAPA PLANA PARA ENVASE PEQUEÑAS PORCIONES PLASTICOS P/ 2OZ,10,$23.21,$0.00,$37.14,-$269.27,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1QJbZEN79MqhINZVo-jfFyfM1WJUkbUx5/view?usp=drivesdk,F38CE805-9BB6-4C26-BB50-FE1E7C011E8C,
"2 enero, 2026",YUKUNSA,YUK160308FK5,CONTENEDOR ONEBOX BLANCO  PARA CALIENTE Y FRIO DE 48 OZ,140,$6.22,$0.00,$139.22,"-$1,009.35",Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1OgvhOUx6kNBFRTUykNuAyCr6Kayn37fh/view?usp=drivesdk,41F38401-602D-4FBF-881A-CA2B32B28116,
"2 enero, 2026",GERMINADO,XEXX010101000,GERMINADO DE SOYA,5,$55.00,$0.00,$0.00,-$275.00,Insumos Alimentos,Costo de Venta,Google Forms,,,
"2 enero, 2026",FERNANDO CLAUS BAUERLE VARGAS,BAVF6610252DA,TALLARIN ARROZ 5MM AROY D 454G,15,$53.00,$0.00,$0.00,-$795.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1T3GFryhevAaJP43ZwUIZSmA2i3APprDk/view?usp=drivesdk,661DE36D-A9AC-4F70-BC06-6C7C26E0B1A8,
"2 enero, 2026",JAPAY,XEXX010101000,AGUA Y ALCANTARILLADO ,1,"$1,020.00",$0.00,$0.00,"-$1,020.00",Servicios,Gastos Operativos,Google Forms,,,
"2 enero, 2026",TIENDA,XEXX010101000,PHILADELPHIA,1,$46.00,$0.00,$0.00,-$46.00,Insumos Alimentos,Costo de Venta,Google Forms,,,
"2 enero, 2026",TIENDA,XEXX010101000,VINAGRE,1,$17.00,$0.00,$0.00,-$17.00,Insumos Alimentos,Costo de Venta,Google Forms,,,
"2 enero, 2026",EMBOTELLADORAS BEPENSA,EBE7711037Y5,COCA COLA ZERO 355ML LATA 24P,1,$375.43,$0.00,$60.07,-$435.50,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1KLonFCztnq2yzvl62IN5QCEzm_tVaeva/view?usp=drivesdk,C792C692-A20E-49ED-B649-8C6E85FFC9CE,
"2 enero, 2026",EMBOTELLADORAS BEPENSA,EBE7711037Y5,COCA COLA LIGHT 355 ML LATA 24 P,1,$375.86,$0.00,$60.14,-$436.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1PrAPRH-zeH7VGgn8eDA3KpZxABOuL19Q/view?usp=drivesdk,29DAC9E6-51EA-4D9B-8D6B-B3BFA5881639,
"2 enero, 2026",EMBOTELLADORAS BEPENSA,EBE7711037Y5,AP CRISTAL 600 ML NRP,1,$322.00,$0.00,$0.00,-$322.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1PrAPRH-zeH7VGgn8eDA3KpZxABOuL19Q/view?usp=drivesdk,29DAC9E6-51EA-4D9B-8D6B-B3BFA5881639,
"2 enero, 2026",GOOGLE OPERACIONES DE MEXICO,GOM0809114P5,"PUBLICIDAD ""GOOGLE ADS""",1,"$5,427.15",$0.00,$0.00,"-$5,427.15",Marketing,Gastos Operativos,Google Forms,,,2026-02-02 17:06
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,2KG MANGO MM,1,$172.88,$3.89,$0.00,-$168.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM SERVITOA,1,$224.87,$5.06,$35.17,-$254.98,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM BEBIDA CO,1,$203.57,$4.58,$0.00,-$198.99,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,CLO S CH 20L,1,$193.15,$4.34,$30.21,-$219.02,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,4/180G PHILL,2,$150.38,$6.76,$0.00,-$294.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,AXION,2,$135.80,$6.11,$42.48,-$307.97,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM VINAGRE 6,1,$70.58,$1.59,$0.00,-$68.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,ACEITEVEGETA,2,$685.41,$30.82,$0.00,"-$1,340.00",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,10/1K ZUCARM,1,$207.66,$4.67,$0.00,-$202.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1V_QecO1LT6ksWTTNGxbI-O3JSa9K-hQY/view?usp=drivesdk,6A726EC5-E4D4-4DD8-84B8-FC4F2994E0BD,
"3 enero, 2026",GO MART,XEXX010101000,CERVEZA,1,$210.00,$0.00,$0.00,-$210.00,Personal,Gastos Personales,Google Forms,,,
"3 enero, 2026",TELEFONOS DE MEXICO,TME840315KT6,SERVICIOS DE TELECOMUNICACIONES,1,$513.55,$50.00,$85.46,-$549.01,Servicios,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1AxS7Tdzmw4NWRSdUecklEn37QjQdMZNe/view?usp=drivesdk,19386158-D7F7-4BE5-9FBD-7362287534FA,2026-02-08 16:41
"4 enero, 2026",SUELDOS,XEXX010101000,NOMINA SEMANA No. 1,1,"-$15,371.00",$0.00,$0.00,"-$15,371.00",Nómina,Gastos Operativos,Manual,,,
"4 enero, 2026",TIENDAS CHEDRAUI,XEXX010101000,ARTÍCULOS PERSONALES,1,$337.30,$0.00,$0.00,-$337.30,Personal,Gastos Personales,Google Forms,,,
"4 enero, 2026",TIENDAS CHEDRAUI,XEXX010101000,DESPENSA DEL PERSONAL,1,"$1,304.23",$0.00,$0.00,"-$1,304.23",Nómina,Gastos Operativos,Google Forms,,,
"4 enero, 2026",TIENDAS CHEDRAUI,XEXX010101000,GALLETAS DIP,2,$32.50,$0.00,$0.00,-$65.00,Insumos Alimentos,Costo de Venta,Google Forms,,,
"5 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,5KGARROZ PRE,1,$162.65,$3.66,$0.00,-$158.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1t-q7qrfHMcZKwCRI0ziF0wVhBfnqreer/view?usp=drivesdk,ECFAEAB9-6F7E-4183-BFF5-1D4595A13BD1,
"5 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,2ENCENDTOKAI,1,$66.15,$1.49,$10.35,-$75.01,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1t-q7qrfHMcZKwCRI0ziF0wVhBfnqreer/view?usp=drivesdk,ECFAEAB9-6F7E-4183-BFF5-1D4595A13BD1,
"5 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,2K AZUCAR MA,1,$55.24,$1.24,$0.00,-$54.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1t-q7qrfHMcZKwCRI0ziF0wVhBfnqreer/view?usp=drivesdk,ECFAEAB9-6F7E-4183-BFF5-1D4595A13BD1,
"5 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM VINAGRE 6,2,$70.59,$3.18,$0.00,-$138.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1t-q7qrfHMcZKwCRI0ziF0wVhBfnqreer/view?usp=drivesdk,ECFAEAB9-6F7E-4183-BFF5-1D4595A13BD1,
"5 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,2/1.13KG KE,1,$107.42,$2.42,$0.00,-$105.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1t-q7qrfHMcZKwCRI0ziF0wVhBfnqreer/view?usp=drivesdk,ECFAEAB9-6F7E-4183-BFF5-1D4595A13BD1,
"5 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,AXION,2,$135.80,$6.11,$42.48,-$307.97,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1t-q7qrfHMcZKwCRI0ziF0wVhBfnqreer/view?usp=drivesdk,ECFAEAB9-6F7E-4183-BFF5-1D4595A13BD1,
"5 enero, 2026",TIENDAS CHEDRAUI,TCH850701RM1,MOLIDA DE RES KG  ,3,$142.00,$0.00,$0.00,-$426.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/168Z0RgrlYDZ3VyPcU4DR6bBymC_ATWaP/view?usp=drivesdk,FC61B0E2-0ABA-4248-9F1A-88F8AA4A37CC,
"5 enero, 2026",TIENDAS CHEDRAUI,TCH850701RM1,SERV DE REPARTO   ,1,$38.79,$0.00,$6.21,-$45.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/168Z0RgrlYDZ3VyPcU4DR6bBymC_ATWaP/view?usp=drivesdk,FC61B0E2-0ABA-4248-9F1A-88F8AA4A37CC,
"5 enero, 2026",DRA. FABIOLA OROPEZA ,XEXX010101000,CITA MEDÍCA ,1,"$1,100.00",$0.00,$0.00,"-$1,100.00",Personal,Gastos Personales,Google Forms,,,
"5 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA  CAMISETA #3 BEIGE AD,3,$40.26,$0.00,$19.33,-$140.12,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1p1HeZFhT88MCx1RrKAahpZVDQVWtNzUN/view?usp=drivesdk,0A5668A1-BA78-484A-9BCE-74232FBAC4EE,
"5 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA  CAMISETA #2 BEIGE AD,3,$40.26,$0.00,$19.33,-$140.12,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1p1HeZFhT88MCx1RrKAahpZVDQVWtNzUN/view?usp=drivesdk,0A5668A1-BA78-484A-9BCE-74232FBAC4EE,
"5 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA  P/ BASURA USO RUDO NEGRA 90X120 BD,1,$32.00,$0.00,$5.12,-$37.12,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1p1HeZFhT88MCx1RrKAahpZVDQVWtNzUN/view?usp=drivesdk,0A5668A1-BA78-484A-9BCE-74232FBAC4EE,
"5 enero, 2026",YUKUNSA,YUK160308FK5,BISAGRA TERMICA BIO BEIGE 7 IN X 7 IN,1,$365.30,$0.00,$58.45,-$423.75,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1p1HeZFhT88MCx1RrKAahpZVDQVWtNzUN/view?usp=drivesdk,0A5668A1-BA78-484A-9BCE-74232FBAC4EE,
"5 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,AZUCAR MORENA ESTANDAR EL ABUELO JOSE BOLSA 1 KG,20,$22.73,$0.00,$0.00,-$454.53,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ejSAGaIe12XnuFv3BkKH4OhXe9BWz87m/view?usp=drivesdk,1CDE7E5A-EA72-11F0-B34E-F7EEA5E51A52,
"5 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,FIBRA METALICA FREGON CON 2 PZAS,5,$14.70,$0.00,$11.76,-$85.26,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1ejSAGaIe12XnuFv3BkKH4OhXe9BWz87m/view?usp=drivesdk,1CDE7E5A-EA72-11F0-B34E-F7EEA5E51A52,
"5 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,CREMA PARA BATIR NESTLE 950 ML PIEZA,3,$92.40,$0.00,$0.00,-$277.20,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ejSAGaIe12XnuFv3BkKH4OhXe9BWz87m/view?usp=drivesdk,1CDE7E5A-EA72-11F0-B34E-F7EEA5E51A52,
"5 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,LECHE CONDENSADA LA LECHERA 375 G PIEZA,8,$32.10,$0.00,$0.00,-$256.80,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ejSAGaIe12XnuFv3BkKH4OhXe9BWz87m/view?usp=drivesdk,1CDE7E5A-EA72-11F0-B34E-F7EEA5E51A52,
"5 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,GASTOS DE ENVIO,1,$43.10,$0.00,$6.90,-$50.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ejSAGaIe12XnuFv3BkKH4OhXe9BWz87m/view?usp=drivesdk,1CDE7E5A-EA72-11F0-B34E-F7EEA5E51A52,
"5 enero, 2026",SANTOS LUGO,XEXX010101000,JARABE NATURAL,2,$52.00,$0.00,$0.00,-$104.00,Insumos Bebidas,Costo de Venta,Google Forms,,,
"5 enero, 2026",AGUA 3 RÍOS,XEXX010101000,GARRAFONES DE AGUA,5,$15.00,$0.00,$0.00,-$75.00,Insumos Bebidas,Costo de Venta,Google Forms,,,
"5 enero, 2026",HIELO MARMAN,XEXX010101000,BOLSAS DE HIELO,10,$20.00,$0.00,$0.00,-$200.00,Insumos Bebidas,Costo de Venta,Google Forms,,,
"5 enero, 2026",DISTRIBUIDORA BAHIA KINO,DBK0205305Q7,AROS DE CALAMAR,2,$110.00,$0.00,$0.00,-$220.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1nWumEvv64sRSuWd86QCMbzB7CzJ0Vkz4/view?usp=drivesdk,6E04F76B-8B4B-4AF4-8E91-20FD7C92C9B8,
"5 enero, 2026",DISTRIBUIDORA BAHIA KINO,DBK0205305Q7,PULPA DE JAIBA KG,1,$330.00,$0.00,$0.00,-$330.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1nWumEvv64sRSuWd86QCMbzB7CzJ0Vkz4/view?usp=drivesdk,6E04F76B-8B4B-4AF4-8E91-20FD7C92C9B8,
"5 enero, 2026",DISTRIBUIDORA BAHIA KINO,DBK0205305Q7,SALMON EN TROZO,1.43,$290.00,$0.00,$0.00,-$414.70,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1nWumEvv64sRSuWd86QCMbzB7CzJ0Vkz4/view?usp=drivesdk,6E04F76B-8B4B-4AF4-8E91-20FD7C92C9B8,
"5 enero, 2026",COSTCO DE MEXICO,CME910715UB9,ARTÍCULOS PERSONALES,1,"$2,003.77",$188.63,$90.77,"-$1,905.91",Personal,Gastos Personales,Auto Gmail,https://drive.google.com/file/d/1Zwn34c3u8feDQJ_YsY2Scugvcp6GFvZG/view?usp=drivesdk,A7556E7A-E294-4DC3-A868-1CE4E4DB81AC,
"5 enero, 2026",COSTCO DE MEXICO,CME910715UB9,CREMA CACAHUATE ORGÁNICA 2/793 G KIRKLAND SIGNATURE,8,$223.66,$37.26,$0.00,"-$1,752.00",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1qFwbch1E6LKj4XJHBaS9hEcOufTKRTOL/view?usp=drivesdk,DFA883D2-13DF-4B60-A6C8-375BF665B416,
"5 enero, 2026",COSTCO DE MEXICO,CME910715UB9,ROSCA DE REYES 2 KG KIRKLAND SIGNATURE,1,$438.13,$9.13,$0.00,-$429.00,Nómina,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1qFwbch1E6LKj4XJHBaS9hEcOufTKRTOL/view?usp=drivesdk,DFA883D2-13DF-4B60-A6C8-375BF665B416,
"5 enero, 2026",COSTCO DE MEXICO,CME910715UB9,SERVILLETAS DE PAPEL 8/500 PZAS GREY MOON,1,$281.31,$6.31,$44.00,-$319.00,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1qFwbch1E6LKj4XJHBaS9hEcOufTKRTOL/view?usp=drivesdk,DFA883D2-13DF-4B60-A6C8-375BF665B416,
"6 enero, 2026",COMERCIAL TOYO,CTO8208267I9,SM PALILLO DE BROCHETA DE BAMBU 95-100 PZAS. 15 CM,4,$12.07,$0.00,$7.72,-$56.00,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1NA6gFh1ac8zoC84QNjFEn8Khlle_XY5K/view?usp=drivesdk,4821A5C8-EB24-11F0-BC89-5D10EFA53E3E,
"6 enero, 2026",COMERCIAL TOYO,CTO8208267I9,CHAOKOH CONCENTRADO DE COCO 400 ML,6,$50.00,$0.00,$0.00,-$300.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1NA6gFh1ac8zoC84QNjFEn8Khlle_XY5K/view?usp=drivesdk,4821A5C8-EB24-11F0-BC89-5D10EFA53E3E,
"6 enero, 2026",COMERCIAL TOYO,CTO8208267I9,JACK POT ELOTITO CORTADO 2.9 KG,1,$152.50,$0.00,$0.00,-$152.50,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1NA6gFh1ac8zoC84QNjFEn8Khlle_XY5K/view?usp=drivesdk,4821A5C8-EB24-11F0-BC89-5D10EFA53E3E,
"6 enero, 2026",COMERCIAL TOYO,CTO8208267I9,KOKKU TALLARIN DE ARROZ 5 MM 400 G,10,$41.00,$0.00,$0.00,-$410.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1NA6gFh1ac8zoC84QNjFEn8Khlle_XY5K/view?usp=drivesdk,4821A5C8-EB24-11F0-BC89-5D10EFA53E3E,
"6 enero, 2026",COMERCIAL TOYO,CTO8208267I9,MORI-NU TOFU (EXTRA FIRME) 308 G,12,$30.50,$0.00,$0.00,-$366.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1NA6gFh1ac8zoC84QNjFEn8Khlle_XY5K/view?usp=drivesdk,4821A5C8-EB24-11F0-BC89-5D10EFA53E3E,
"6 enero, 2026",COMERCIAL TOYO,CTO8208267I9,TOYO SALSA DE SOYA 20 LTRS.,1,$410.00,$0.00,$0.00,-$410.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1NA6gFh1ac8zoC84QNjFEn8Khlle_XY5K/view?usp=drivesdk,4821A5C8-EB24-11F0-BC89-5D10EFA53E3E,
"6 enero, 2026",AGUA 3 RÍOS,XEXX010101000,GARRAFONES DE AGUA,4,$28.00,$0.00,$0.00,-$112.00,Insumos Bebidas,Costo de Venta,Google Forms,,,
"6 enero, 2026",POLLO INDUSTRIALIZADO DE MEXICO,PIM901016747,PECHUGA S/H IQF K,28.56,$78.00,$0.00,$0.00,"-$2,227.68",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1340wr7Y-C9i6DkJc7meRjtdSzeQMmdHu/view?usp=drivesdk,FDB3746D-A2BC-4A75-B498-B0B41195E2E8,
"6 enero, 2026",HOME DEPOT,XEXX010101000,DULCES,1,$39.00,$0.00,$0.00,-$39.00,Personal,Gastos Personales,Google Forms,,,
"6 enero, 2026",HOME DEPOT MEXICO,HDM001017AS1,LIMPIADOR MULTÍUSOS AROMA BRISA DE,1,$124.19,$0.00,$19.87,-$144.06,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1AptOur5u0f2mGExE4a0TlaybNVZFGnk-/view?usp=drivesdk,BD812648-451F-4A6A-8299-1FD0228DF246,
"7 enero, 2026",EMBOTELLADORAS BEPENSA,EBE7711037Y5,COCA COLA 355 ML LATA 24 P,1,$412.07,$0.00,$65.93,-$478.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1rcaC75C1iW_Y91OPb7gzHp__u-Q_dVYz/view?usp=drivesdk,D4C31B06-0AAC-4A22-9F1F-5C48DAF68D48,
"7 enero, 2026",EMBOTELLADORAS BEPENSA,EBE7711037Y5,CRISTAL MINERALIZADA 600 ML NRP 12P,1,$164.22,$0.00,$26.28,-$190.50,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1rcaC75C1iW_Y91OPb7gzHp__u-Q_dVYz/view?usp=drivesdk,D4C31B06-0AAC-4A22-9F1F-5C48DAF68D48,
"7 enero, 2026",TIO RICARDO,XEXX010101000,COMIDAS,1,"$1,175.50",$0.00,$0.00,"-$1,175.50",Personal,Gastos Personales,Google Forms,,,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,HARUMAKI WEI CHUAN 40/312 G (11 OZ) 1156,10,$46.52,$0.00,$0.00,-$465.20,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,PAPEL ARROZ 22CM REDONDO TU FOCO 340G (BAMBOO TREE ) (44/12OZ),3,$42.50,$0.00,$0.00,-$127.50,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,EDAMAME SHIRAKIKU FRIJOL DE SOYA 20/400 G 94271,15,$42.00,$0.00,$0.00,-$630.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,SALSA PESCADO TIPAROS 12/700 ML (23 OZ) FIS16,2,$72.00,$0.00,$0.00,-$144.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,RICE STICK GC 5 MM TALLARIN DE ARROZ 30/375 G (13.2 OZ) 75034,30,$45.26,$0.00,$0.00,"-$1,357.80",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,GYOZA SKIN GOLDEN DRAGON 283G  (C/12) 3010.1210,12,$45.42,$0.00,$0.00,-$545.04,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,SURIMI EN BARRA KOKUSAN 1KG,1,$91.00,$0.00,$0.00,-$91.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,HARUSAME SHUNHE 50/300 G (10.5 OZ) FIDEO DE FRIJOL MALLA ROSA,3,$30.00,$0.00,$0.00,-$90.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"7 enero, 2026",KUME DEL CARIBE,KCA090331MM5,ARROZ JAZMIN ROYAL UMBRELLA GRANEL 25KG,1,"$1,750.00",$0.00,$0.00,"-$1,750.00",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1CSQxwdvv5ZNPsFzpWAXADf-1VqpeY2xv/view?usp=drivesdk,CA8FACB7-2417-4706-BEA7-161421789B23,
"8 enero, 2026",ROMANO,XEXX010101000,VERDURAS DEL PERSONAL,1,$619.37,$0.00,$0.00,-$619.37,Nómina,Gastos Operativos,Google Forms,,,
"8 enero, 2026",ROMANO,XEXX010101000,VERDURAS VARIAS,1,"$7,103.10",$0.00,$0.00,"-$7,103.10",Insumos Alimentos,Costo de Venta,Google Forms,,,
